RentalID,VehicleID,LocationID,ReturnLocationID,StartDate,EndDate,ActualReturnDate,RentalDays,DailyRate,TotalAmount,Status,BookingDate,CustomerType,PaymentStatus,DiscountAmount,TaxAmount,InsuranceAmount,ExtraFees,CreatedDate,ModifiedDate
2220,44,1,1,2024-07-05,2024-07-05,NULL,1,1738.55,1738.55,Cancelled,2024-06-16 00:00:00.0000000,Corporate,Paid,0.00,299.75,203.83,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2221,18,2,2,2021-06-16,2021-06-17,NULL,2,1153.04,2306.07,Completed,2021-05-05 00:00:00.0000000,Corporate,Paid,56.94,474.50,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2222,46,2,2,2025-01-31,2025-01-31,NULL,1,206.35,206.35,Completed,2025-01-29 00:00:00.0000000,Corporate,Paid,0.00,72.25,37.57,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2223,33,4,4,2023-05-24,2023-05-24,NULL,1,990.63,990.63,Completed,2023-05-03 00:00:00.0000000,Corporate,Paid,0.00,219.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2224,6,2,2,2020-07-07,2020-07-07,NULL,1,491.77,491.77,Completed,2020-06-18 00:00:00.0000000,Individual,Paid,0.00,99.75,71.82,167.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2225,2,1,56,2023-04-15,2023-04-19,NULL,5,278.37,1391.85,Completed,2023-04-06 00:00:00.0000000,Individual,Paid,0.00,373.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2226,33,4,4,2022-06-09,2022-06-09,NULL,1,1127.32,1127.32,Cancelled,2022-06-08 00:00:00.0000000,Government,Paid,17.58,219.75,0.00,202.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2227,19,1,1,2021-11-26,2021-11-26,NULL,1,704.88,704.88,Completed,2021-11-11 00:00:00.0000000,Individual,Refunded,0.00,244.75,97.90,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2228,10,3,3,2024-10-13,2024-10-14,NULL,2,429.00,858.00,Cancelled,2024-10-05 00:00:00.0000000,Government,Paid,0.00,214.50,137.28,220.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2229,38,23,23,2023-06-18,2023-06-18,NULL,1,1255.53,1255.53,Completed,2023-06-12 00:00:00.0000000,Individual,Paid,9.49,237.25,0.00,135.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2230,19,1,79,2023-08-17,2023-08-18,NULL,2,1343.19,2686.38,Completed,2023-08-11 00:00:00.0000000,Government,Paid,0.00,489.50,293.70,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2231,31,3,3,2020-09-11,2020-09-16,NULL,6,814.98,4889.88,Completed,2020-08-04 00:00:00.0000000,Individual,Paid,0.00,1198.50,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2232,20,4,4,2024-09-26,2024-09-26,NULL,1,1318.80,1318.80,Completed,2024-09-20 00:00:00.0000000,Corporate,Paid,0.00,274.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2233,23,2,2,2025-04-09,2025-04-09,NULL,1,1500.98,1500.98,Completed,2025-03-28 00:00:00.0000000,Corporate,Paid,0.00,387.25,0.00,202.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2234,47,2,2,2023-09-25,2023-09-26,NULL,2,316.34,632.69,Completed,2023-09-11 00:00:00.0000000,Individual,Paid,0.00,134.50,91.46,154.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2235,24,5,5,2022-12-21,2022-12-22,NULL,2,1409.90,2819.79,Completed,2022-12-09 00:00:00.0000000,Corporate,Refunded,395.76,824.50,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2236,7,4,62,2020-07-25,2020-07-26,NULL,2,565.72,1131.44,Completed,2020-07-12 00:00:00.0000000,Corporate,Paid,0.00,229.50,165.24,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2237,12,1,1,2023-09-04,2023-09-05,NULL,2,727.94,1455.89,Completed,2023-08-29 00:00:00.0000000,Individual,Paid,0.00,309.50,148.56,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2238,11,5,5,2021-04-29,2021-04-30,NULL,2,512.15,1024.29,Completed,2021-04-12 00:00:00.0000000,Individual,Paid,0.00,299.50,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2239,41,1,1,2020-03-19,2020-03-19,NULL,1,1010.78,1010.78,Completed,2020-03-03 00:00:00.0000000,Individual,Refunded,0.00,349.75,153.89,128.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2240,47,1,1,2024-07-03,2024-07-04,NULL,2,390.05,780.10,Completed,2024-06-24 00:00:00.0000000,Corporate,Paid,59.18,134.50,53.80,126.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2241,18,1,59,2025-03-17,2025-03-18,NULL,2,822.78,1645.57,Completed,2025-03-08 00:00:00.0000000,Individual,Refunded,0.00,474.50,322.66,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2242,27,1,1,2025-04-20,2025-04-26,NULL,7,280.04,1960.29,Completed,2025-04-19 00:00:00.0000000,Corporate,Refunded,0.00,505.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2243,4,1,1,2021-05-28,2021-05-28,NULL,1,330.17,330.17,Completed,2021-05-22 00:00:00.0000000,Individual,Paid,12.76,79.75,44.66,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2244,41,3,3,2024-02-19,2024-02-19,NULL,1,1049.25,1049.25,Cancelled,2024-01-31 00:00:00.0000000,Individual,Paid,41.97,349.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2245,6,1,1,2023-06-29,2023-07-05,NULL,7,527.88,3695.14,Completed,2023-06-26 00:00:00.0000000,Corporate,Paid,0.00,698.25,391.02,177.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2246,35,1,1,2021-12-13,2021-12-13,NULL,1,971.19,971.19,Completed,2021-11-22 00:00:00.0000000,Individual,Paid,0.00,299.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2247,29,2,2,2021-06-19,2021-06-19,NULL,1,448.34,448.34,Completed,2021-06-14 00:00:00.0000000,Corporate,Paid,0.00,92.25,47.97,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2248,27,2,2,2024-03-03,2024-03-04,NULL,2,245.65,491.30,Completed,2024-02-13 00:00:00.0000000,Individual,Paid,0.00,144.50,86.70,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2249,13,7,7,2023-08-10,2023-08-10,NULL,1,890.43,890.43,Completed,2023-08-08 00:00:00.0000000,Corporate,Paid,0.00,162.25,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2250,37,4,4,2025-05-28,2025-05-29,NULL,2,1054.53,2109.05,Completed,2025-05-23 00:00:00.0000000,Individual,Paid,71.92,449.50,341.62,164.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2251,2,2,2,2022-10-10,2022-10-10,NULL,1,284.05,284.05,Cancelled,2022-09-20 00:00:00.0000000,Individual,Paid,0.00,74.75,44.85,112.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2252,17,7,7,2021-07-31,2021-08-02,NULL,3,1199.30,3597.89,Completed,2021-07-25 00:00:00.0000000,Individual,Paid,82.71,689.25,358.41,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2253,29,3,3,2023-04-07,2023-04-09,NULL,3,343.54,1030.62,Completed,2023-03-29 00:00:00.0000000,Corporate,Paid,154.98,276.75,143.91,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2254,42,2,2,2025-05-23,2025-05-24,NULL,2,1992.93,3985.85,Completed,2025-05-03 00:00:00.0000000,Individual,Paid,0.00,849.50,577.66,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2255,27,3,3,2022-11-04,2022-11-06,NULL,3,219.64,658.92,Completed,2022-11-03 00:00:00.0000000,Individual,Paid,8.67,216.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2256,4,4,4,2023-09-15,2023-09-15,NULL,1,375.14,375.14,Cancelled,2023-09-06 00:00:00.0000000,Individual,Paid,0.00,79.75,35.09,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2257,26,7,7,2023-12-07,2023-12-09,NULL,3,290.18,870.53,Completed,2023-12-03 00:00:00.0000000,Individual,Paid,0.00,246.75,148.05,62.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2258,39,4,4,2021-09-14,2021-09-14,NULL,1,992.52,992.52,Completed,2021-09-09 00:00:00.0000000,Individual,Paid,0.00,229.75,156.23,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2259,22,3,3,2023-04-25,2023-04-26,NULL,2,1488.67,2977.34,Completed,2023-04-18 00:00:00.0000000,Corporate,Paid,0.00,799.50,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2260,9,3,3,2024-03-16,2024-03-16,NULL,1,407.15,407.15,Completed,2024-03-11 00:00:00.0000000,Government,Paid,0.00,119.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2261,42,1,1,2020-07-10,2020-07-12,NULL,3,2094.02,6282.05,Completed,2020-07-09 00:00:00.0000000,Government,Paid,152.91,1274.25,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2262,31,1,1,2023-09-24,2023-09-24,NULL,1,939.62,939.62,Completed,2023-09-19 00:00:00.0000000,Individual,Refunded,0.00,199.75,95.88,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2263,5,5,5,2022-01-03,2022-01-03,NULL,1,198.84,198.84,Completed,2021-12-12 00:00:00.0000000,Corporate,Paid,5.98,74.75,53.82,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2264,11,7,7,2020-06-09,2020-06-10,NULL,2,687.35,1374.71,Completed,2020-06-07 00:00:00.0000000,Individual,Refunded,0.00,299.50,203.66,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2265,11,25,25,2023-12-24,2023-12-25,NULL,2,528.32,1056.64,Completed,2023-12-07 00:00:00.0000000,Individual,Paid,0.00,299.50,167.72,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2266,6,7,52,2020-07-16,2020-07-16,NULL,1,491.77,491.77,Completed,2020-06-27 00:00:00.0000000,Corporate,Paid,7.98,99.75,47.88,139.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2267,39,2,2,2024-06-21,2024-06-23,NULL,3,1240.65,3721.95,Completed,2024-06-08 00:00:00.0000000,Corporate,Paid,0.00,689.25,0.00,205.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2268,6,2,2,2020-10-27,2020-10-30,NULL,4,339.15,1356.60,Completed,2020-09-29 00:00:00.0000000,Individual,Paid,31.92,399.00,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2269,18,3,3,2020-12-12,2020-12-12,NULL,1,725.99,725.99,Completed,2020-11-21 00:00:00.0000000,Individual,Refunded,37.96,237.25,0.00,208.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2270,33,2,2,2024-02-24,2024-02-26,NULL,3,659.25,1977.75,Completed,2024-02-20 00:00:00.0000000,Corporate,Paid,0.00,659.25,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2271,20,1,1,2024-06-23,2024-06-29,NULL,7,1483.65,10385.55,Completed,2024-06-17 00:00:00.0000000,Corporate,Refunded,0.00,1923.25,0.00,59.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2272,22,2,2,2024-08-28,2024-08-28,NULL,1,2238.60,2238.60,Completed,2024-08-10 00:00:00.0000000,Individual,Paid,0.00,399.75,271.83,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2273,34,2,2,2020-08-12,2020-08-12,NULL,1,986.51,986.51,Cancelled,2020-08-10 00:00:00.0000000,Corporate,Paid,0.00,207.25,116.06,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2274,49,4,4,2020-07-11,2020-07-12,NULL,2,651.99,1303.99,Cancelled,2020-06-21 00:00:00.0000000,Individual,Paid,10.58,264.50,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2275,16,2,2,2023-07-16,2023-07-16,NULL,1,1277.48,1277.48,Completed,2023-07-14 00:00:00.0000000,Corporate,Paid,0.00,224.75,143.84,126.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2276,13,4,4,2023-09-12,2023-09-12,NULL,1,763.22,763.22,Completed,2023-09-06 00:00:00.0000000,Corporate,Paid,0.00,162.25,64.90,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2277,33,2,2,2024-05-20,2024-05-20,NULL,1,1010.85,1010.85,Completed,2024-04-24 00:00:00.0000000,Individual,Paid,0.00,219.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2278,1,3,3,2021-02-03,2021-02-03,NULL,1,201.83,201.83,Completed,2021-01-27 00:00:00.0000000,Corporate,Refunded,5.98,74.75,35.88,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2279,27,2,2,2023-05-06,2023-05-10,NULL,5,325.70,1628.52,Completed,2023-05-03 00:00:00.0000000,Government,Paid,43.35,361.25,245.65,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2280,14,4,4,2024-10-03,2024-10-15,NULL,13,679.00,8827.00,Cancelled,2024-10-02 00:00:00.0000000,Corporate,Paid,176.54,2206.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2281,31,1,1,2021-05-05,2021-05-06,NULL,2,826.97,1653.93,Completed,2021-05-03 00:00:00.0000000,Individual,Refunded,0.00,399.50,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2282,12,4,4,2022-01-17,2022-01-17,NULL,1,411.64,411.64,Completed,2022-01-06 00:00:00.0000000,Corporate,Paid,0.00,154.75,0.00,58.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2283,12,3,3,2023-09-17,2023-09-19,NULL,3,727.94,2183.83,Completed,2023-09-15 00:00:00.0000000,Individual,Paid,0.00,464.25,352.83,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2284,27,6,69,2020-12-17,2020-12-19,NULL,3,221.09,663.26,Completed,2020-12-07 00:00:00.0000000,Government,Paid,0.00,216.75,121.38,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2285,16,2,2,2023-04-02,2023-04-02,NULL,1,836.97,836.97,Cancelled,2023-04-01 00:00:00.0000000,Corporate,Paid,0.00,224.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2286,5,1,1,2023-11-05,2023-11-05,NULL,1,234.42,234.42,Completed,2023-10-29 00:00:00.0000000,Corporate,Paid,0.00,74.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2287,28,1,1,2023-01-10,2023-01-11,NULL,2,266.85,533.71,Completed,2023-01-05 00:00:00.0000000,Individual,Paid,0.00,194.50,116.70,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2288,17,3,3,2024-09-24,2024-09-25,NULL,2,1102.80,2205.60,Completed,2024-09-17 00:00:00.0000000,Individual,Paid,0.00,459.50,349.22,242.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2289,48,2,15,2021-07-21,2021-07-21,NULL,1,638.15,638.15,Completed,2021-07-04 00:00:00.0000000,Individual,Paid,14.67,122.25,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2290,3,4,4,2025-07-20,2025-07-21,NULL,2,427.43,854.86,Completed,2025-07-02 00:00:00.0000000,Individual,Refunded,0.00,144.50,0.00,120.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2291,4,1,1,2020-02-22,2020-02-22,NULL,1,203.36,203.36,Completed,2020-02-21 00:00:00.0000000,Corporate,Paid,0.00,79.75,0.00,137.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2292,17,5,5,2023-09-30,2023-10-01,NULL,2,1080.74,2161.49,Completed,2023-09-16 00:00:00.0000000,Corporate,Paid,0.00,459.50,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2293,26,6,6,2024-08-14,2024-08-14,NULL,1,460.60,460.60,Completed,2024-08-12 00:00:00.0000000,Individual,Paid,0.00,82.25,0.00,240.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2294,16,4,4,2023-05-25,2023-05-27,NULL,3,1013.17,3039.52,Completed,2023-04-15 00:00:00.0000000,Individual,Paid,0.00,674.25,512.43,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2295,8,3,3,2024-04-20,2024-04-21,NULL,2,426.55,853.10,Completed,2024-04-15 00:00:00.0000000,Individual,Paid,35.92,224.50,0.00,166.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2296,31,2,2,2023-03-19,2023-03-21,NULL,3,665.57,1996.70,Cancelled,2023-02-18 00:00:00.0000000,Corporate,Paid,167.79,599.25,287.64,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2297,49,4,4,2022-01-17,2022-01-17,NULL,1,351.79,351.79,Completed,2021-12-12 00:00:00.0000000,Individual,Paid,0.00,132.25,95.22,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2298,4,2,2,2023-08-20,2023-08-20,NULL,1,437.67,437.67,Completed,2023-07-30 00:00:00.0000000,Corporate,Paid,38.28,79.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2299,19,7,7,2023-01-22,2023-01-22,NULL,1,671.59,671.59,Completed,2023-01-19 00:00:00.0000000,Corporate,Paid,0.00,244.75,186.01,239.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2300,45,3,2,2022-05-16,2022-05-18,NULL,3,1255.28,3765.85,Cancelled,2022-04-26 00:00:00.0000000,Individual,Paid,0.00,861.75,448.11,114.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2301,15,2,2,2020-02-26,2020-02-26,NULL,1,445.61,445.61,Completed,2020-02-18 00:00:00.0000000,Individual,Paid,0.00,174.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2302,23,3,3,2024-01-10,2024-01-11,NULL,2,1084.30,2168.60,Completed,2023-12-27 00:00:00.0000000,Government,Paid,0.00,774.50,433.72,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2303,39,1,1,2021-08-30,2021-08-30,NULL,1,1157.94,1157.94,Completed,2021-08-21 00:00:00.0000000,Individual,Paid,0.00,229.75,128.66,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2304,41,4,4,2024-09-16,2024-09-18,NULL,3,1678.80,5036.40,Completed,2024-09-10 00:00:00.0000000,Corporate,Refunded,587.58,1049.25,755.46,131.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2305,12,4,4,2021-10-30,2021-10-30,NULL,1,557.10,557.10,Completed,2021-10-25 00:00:00.0000000,Individual,Paid,0.00,154.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2306,18,67,67,2022-01-08,2022-01-08,NULL,1,631.09,631.09,Completed,2021-12-31 00:00:00.0000000,Individual,Paid,0.00,237.25,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2307,22,6,6,2020-01-14,2020-01-22,NULL,9,951.41,8562.65,Completed,2019-12-27 00:00:00.0000000,Corporate,Refunded,0.00,3597.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2308,45,1,1,2023-07-27,2023-07-27,NULL,1,1632.73,1632.73,Completed,2023-06-21 00:00:00.0000000,Government,Paid,0.00,287.25,195.33,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2309,40,2,2,2023-01-23,2023-01-25,NULL,3,541.25,1623.76,Cancelled,2023-01-05 00:00:00.0000000,Individual,Paid,94.68,591.75,355.05,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2310,29,2,2,2021-09-25,2021-09-27,NULL,3,398.52,1195.56,Completed,2021-09-21 00:00:00.0000000,Corporate,Paid,110.70,276.75,121.77,246.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2311,11,4,4,2023-12-29,2023-12-29,NULL,1,528.32,528.32,Completed,2023-12-12 00:00:00.0000000,Individual,Paid,0.00,149.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2312,42,5,62,2025-04-18,2025-04-19,NULL,2,1646.33,3292.66,Completed,2025-04-17 00:00:00.0000000,Individual,Paid,0.00,849.50,577.66,64.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2313,15,4,4,2021-11-06,2021-11-06,NULL,1,503.28,503.28,Completed,2021-10-02 00:00:00.0000000,Corporate,Paid,0.00,174.75,104.85,124.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2314,41,5,5,2020-08-30,2020-08-31,NULL,2,1664.81,3329.62,Cancelled,2020-08-24 00:00:00.0000000,Individual,Paid,0.00,699.50,447.68,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2315,29,2,2,2020-07-28,2020-07-30,NULL,3,454.79,1364.38,Completed,2020-06-26 00:00:00.0000000,Individual,Paid,0.00,276.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2316,18,1,1,2021-01-10,2021-01-12,NULL,3,597.87,1793.61,Completed,2020-12-12 00:00:00.0000000,Government,Paid,28.47,711.75,427.05,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2317,20,1,39,2021-07-23,2021-07-24,NULL,2,1434.20,2868.39,Completed,2021-07-04 00:00:00.0000000,Corporate,Paid,0.00,549.50,0.00,72.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2318,9,4,4,2023-08-15,2023-08-16,NULL,2,657.19,1314.38,Completed,2023-07-27 00:00:00.0000000,Individual,Paid,0.00,239.50,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2319,34,1,1,2023-08-22,2023-08-24,NULL,3,1137.39,3412.16,Cancelled,2023-08-18 00:00:00.0000000,Corporate,Paid,0.00,621.75,348.18,180.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2320,40,2,2,2023-11-29,2023-11-30,NULL,2,618.58,1237.15,Completed,2023-11-07 00:00:00.0000000,Individual,Paid,0.00,394.50,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2321,32,3,3,2021-09-06,2021-09-08,NULL,3,916.92,2750.76,Completed,2021-08-18 00:00:00.0000000,Individual,Paid,0.00,636.75,331.11,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2322,28,1,1,2024-01-20,2024-01-20,NULL,1,272.30,272.30,Completed,2023-12-19 00:00:00.0000000,Corporate,Paid,0.00,97.25,66.13,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2323,36,4,4,2023-01-01,2023-01-01,NULL,1,479.51,479.51,Completed,2022-11-20 00:00:00.0000000,Individual,Paid,0.00,174.75,125.82,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2324,11,3,3,2022-08-25,2022-08-25,NULL,1,796.67,796.67,Completed,2022-08-07 00:00:00.0000000,Corporate,Paid,0.00,149.75,113.81,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2325,28,3,3,2023-11-06,2023-11-08,NULL,3,304.98,914.93,Completed,2023-10-16 00:00:00.0000000,Corporate,Paid,70.02,291.75,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2326,39,3,3,2025-04-15,2025-04-17,NULL,3,890.51,2671.53,Completed,2025-03-26 00:00:00.0000000,Insurance,Paid,82.71,689.25,0.00,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2327,24,4,4,2022-10-01,2022-10-02,NULL,2,1566.55,3133.10,Completed,2022-08-30 00:00:00.0000000,Corporate,Refunded,0.00,824.50,329.80,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2328,22,2,2,2023-09-03,2023-09-03,NULL,1,1880.42,1880.42,Completed,2023-09-01 00:00:00.0000000,Individual,Paid,0.00,399.75,207.87,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2329,45,7,7,2024-02-01,2024-02-01,NULL,1,861.75,861.75,Completed,2024-01-17 00:00:00.0000000,Individual,Paid,0.00,287.25,160.86,213.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2330,49,4,4,2021-12-07,2021-12-08,NULL,2,428.49,856.98,Completed,2021-11-30 00:00:00.0000000,Corporate,Paid,0.00,264.50,105.80,190.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2331,23,2,2,2025-03-23,2025-03-24,NULL,2,1342.98,2685.97,Completed,2025-02-16 00:00:00.0000000,Individual,Refunded,0.00,774.50,557.64,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2332,15,1,1,2021-12-25,2021-12-26,NULL,2,566.19,1132.38,Completed,2021-11-28 00:00:00.0000000,Individual,Paid,55.92,349.50,237.66,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2333,46,2,2,2023-05-18,2023-05-18,NULL,1,325.70,325.70,Completed,2023-04-20 00:00:00.0000000,Corporate,Paid,14.45,72.25,54.91,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2334,26,5,5,2021-12-26,2021-12-27,NULL,2,266.49,532.98,Completed,2021-12-10 00:00:00.0000000,Individual,Paid,0.00,164.50,0.00,185.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2335,11,2,2,2022-04-09,2022-04-11,NULL,3,540.60,1621.79,Completed,2022-03-26 00:00:00.0000000,Individual,Paid,0.00,449.25,0.00,155.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
2336,8,2,2,2022-03-21,2022-03-21,NULL,1,362.57,362.57,Completed,2022-02-07 00:00:00.0000000,Individual,Refunded,0.00,112.25,49.39,0.00,2026-02-18 20:51:58.1666667,2026-02-18 20:51:58.1666667
